Time, ElapsedTime (s),"%, Acid","%, Base","Acid Flow, mL/s","Base Flow, mL/s","pH","T_Room",,,,
4/7/2025 12:56:14 PM , 305.917000000001 ,50.00,0.00,3.59,0.00,11.29,21.71,,,,
4/7/2025 12:56:14 PM , 306.267 ,50.00,0.00,3.59,0.00,11.30,21.72,,,,
4/7/2025 12:56:14 PM , 306.609000000004 ,50.00,0.00,3.59,0.00,11.22,21.71,,,,
4/7/2025 12:56:15 PM , 306.947 ,50.00,0.00,3.59,0.00,11.26,21.74,,,,
4/7/2025 12:56:15 PM , 307.300000000003 ,50.00,0.00,3.59,0.00,11.30,21.72,,,,
4/7/2025 12:56:15 PM , 307.658000000003 ,50.00,0.00,3.59,0.00,11.22,21.71,,,,
4/7/2025 12:56:16 PM , 308.001000000004 ,50.00,0.00,3.59,0.00,11.30,21.70,,,,
4/7/2025 12:56:16 PM , 308.353999999999 ,50.00,0.00,3.59,0.00,11.27,21.71,,,,
4/7/2025 12:56:16 PM , 308.706000000006 ,50.00,0.00,3.59,0.00,11.24,21.70,,,,
4/7/2025 12:56:17 PM , 309.046000000002 ,50.00,0.00,3.59,0.00,11.24,21.74,,,,
4/7/2025 12:56:17 PM , 309.408000000003 ,50.00,0.00,3.59,0.00,11.22,21.71,,,,
4/7/2025 12:56:17 PM , 309.745999999999 ,50.00,0.00,3.59,0.00,11.24,21.73,,,,
4/7/2025 12:56:18 PM , 310.096000000005 ,50.00,0.00,3.59,0.00,11.23,21.74,,,,
4/7/2025 12:56:18 PM , 310.436000000002 ,50.00,0.00,3.59,0.00,11.29,21.71,,,,
4/7/2025 12:56:18 PM , 310.774000000005 ,50.00,0.00,3.59,0.00,11.24,21.70,,,,
4/7/2025 12:56:19 PM , 311.120999999999 ,50.00,0.00,3.59,0.00,11.28,21.69,,,,
4/7/2025 12:56:19 PM , 311.470000000001 ,50.00,0.00,3.59,0.00,11.29,21.71,,,,
4/7/2025 12:56:19 PM , 311.807000000001 ,50.00,0.00,3.59,0.00,11.24,21.70,,,,
4/7/2025 12:56:20 PM , 312.154000000002 ,50.00,0.00,3.59,0.00,11.28,21.70,,,,
4/7/2025 12:56:20 PM , 312.492000000006 ,50.00,0.00,3.59,0.00,11.21,21.70,,,,
4/7/2025 12:56:21 PM , 312.834000000003 ,50.00,0.00,3.59,0.00,11.28,21.72,,,,
4/7/2025 12:56:21 PM , 313.188000000002 ,50.00,0.00,3.59,0.00,11.27,21.70,,,,
4/7/2025 12:56:21 PM , 313.543000000005 ,50.00,0.00,3.59,0.00,11.21,21.71,,,,
4/7/2025 12:56:22 PM , 313.882000000005 ,50.00,0.00,3.59,0.00,11.26,21.74,,,,
4/7/2025 12:56:22 PM , 314.235000000001 ,50.00,0.00,3.59,0.00,11.28,21.73,,,,
4/7/2025 12:56:22 PM , 314.574000000001 ,50.00,0.00,3.59,0.00,11.23,21.70,,,,
4/7/2025 12:56:23 PM , 314.913 ,50.00,0.00,3.59,0.00,11.21,21.73,,,,
4/7/2025 12:56:23 PM , 315.266000000003 ,50.00,0.00,3.59,0.00,11.26,21.74,,,,
4/7/2025 12:56:23 PM , 315.625 ,50.00,0.00,3.59,0.00,11.22,21.70,,,,
4/7/2025 12:56:24 PM , 315.963000000003 ,50.00,0.00,3.59,0.00,11.24,21.73,,,,
4/7/2025 12:56:24 PM , 316.314000000006 ,50.00,0.00,3.59,0.00,11.22,21.74,,,,
4/7/2025 12:56:24 PM , 316.652000000002 ,50.00,0.00,3.59,0.00,11.28,21.71,,,,
4/7/2025 12:56:25 PM , 316.993000000002 ,50.00,0.00,3.59,0.00,11.20,21.71,,,,
4/7/2025 12:56:25 PM , 317.342000000004 ,50.00,0.00,3.59,0.00,11.20,21.70,,,,
4/7/2025 12:56:25 PM , 317.679000000004 ,50.00,0.00,3.59,0.00,11.21,21.71,,,,
4/7/2025 12:56:26 PM , 318.021000000001 ,50.00,0.00,3.59,0.00,11.26,21.68,,,,
4/7/2025 12:56:26 PM , 318.376000000004 ,50.00,0.00,3.59,0.00,11.20,21.70,,,,
4/7/2025 12:56:26 PM , 318.714 ,50.00,0.00,3.59,0.00,11.23,21.73,,,,
4/7/2025 12:56:27 PM , 319.062000000005 ,50.00,0.00,3.59,0.00,11.20,21.73,,,,
4/7/2025 12:56:27 PM , 319.400000000001 ,50.00,0.00,3.59,0.00,11.27,21.73,,,,
4/7/2025 12:56:27 PM , 319.751000000004 ,50.00,0.00,3.59,0.00,11.27,21.73,,,,
4/7/2025 12:56:28 PM , 320.094000000005 ,50.00,0.00,3.59,0.00,11.19,21.72,,,,
4/7/2025 12:56:28 PM , 320.434000000001 ,50.00,0.00,3.59,0.00,11.27,21.73,,,,
4/7/2025 12:56:28 PM , 320.788 ,50.00,0.00,3.59,0.00,11.26,21.69,,,,
4/7/2025 12:56:29 PM , 321.143000000004 ,50.00,0.00,3.59,0.00,11.19,21.70,,,,
4/7/2025 12:56:29 PM , 321.495999999999 ,50.00,0.00,3.59,0.00,11.20,21.72,,,,
4/7/2025 12:56:29 PM , 321.834000000003 ,50.00,0.00,3.59,0.00,11.26,21.73,,,,
4/7/2025 12:56:30 PM , 322.187000000005 ,50.00,0.00,3.59,0.00,11.26,21.71,,,,
4/7/2025 12:56:30 PM , 322.541000000005 ,50.00,0.00,3.59,0.00,11.21,21.69,,,,
4/7/2025 12:56:31 PM , 322.891000000003 ,50.00,0.00,3.59,0.00,11.21,21.68,,,,
4/7/2025 12:56:31 PM , 323.245000000003 ,50.00,0.00,3.59,0.00,11.19,21.72,,,,
4/7/2025 12:56:31 PM , 323.594000000005 ,50.00,0.00,3.59,0.00,11.18,21.70,,,,
4/7/2025 12:56:32 PM , 323.945 ,50.00,0.00,3.59,0.00,11.18,21.71,,,,
4/7/2025 12:56:32 PM , 324.297000000006 ,50.00,0.00,3.59,0.00,11.20,21.73,,,,
4/7/2025 12:56:32 PM , 324.658000000003 ,50.00,0.00,3.59,0.00,11.20,21.68,,,,
4/7/2025 12:56:33 PM , 325.014999999999 ,50.00,0.00,3.59,0.00,11.23,21.72,,,,
4/7/2025 12:56:33 PM , 325.353000000003 ,50.00,0.00,3.59,0.00,11.26,21.70,,,,
4/7/2025 12:56:33 PM , 325.706000000006 ,50.00,0.00,3.59,0.00,11.22,21.69,,,,
4/7/2025 12:56:34 PM , 326.048000000003 ,50.00,0.00,3.59,0.00,11.24,21.72,,,,
4/7/2025 12:56:34 PM , 326.408000000003 ,50.00,0.00,3.59,0.00,11.19,21.69,,,,
4/7/2025 12:56:34 PM , 326.747000000003 ,50.00,0.00,3.59,0.00,11.20,21.72,,,,
4/7/2025 12:56:35 PM , 327.091 ,50.00,0.00,3.59,0.00,11.20,21.69,,,,
4/7/2025 12:56:35 PM , 327.428 ,50.00,0.00,3.59,0.00,11.18,21.71,,,,
4/7/2025 12:56:35 PM , 327.781000000003 ,50.00,0.00,3.59,0.00,11.21,21.72,,,,
4/7/2025 12:56:36 PM , 328.120999999999 ,50.00,0.00,3.59,0.00,11.25,21.69,,,,
4/7/2025 12:56:36 PM , 328.459000000003 ,50.00,0.00,3.59,0.00,11.19,21.69,,,,
4/7/2025 12:56:36 PM , 328.797000000006 ,50.00,0.00,3.59,0.00,11.19,21.71,,,,
4/7/2025 12:56:37 PM , 329.142 ,50.00,0.00,3.59,0.00,11.20,21.68,,,,
4/7/2025 12:56:37 PM , 329.478999999999 ,50.00,0.00,3.59,0.00,11.17,21.70,,,,
4/7/2025 12:56:37 PM , 329.831000000006 ,50.00,0.00,3.59,0.00,11.19,21.71,,,,
4/7/2025 12:56:38 PM , 330.169000000002 ,50.00,0.00,3.59,0.00,11.25,21.70,,,,
4/7/2025 12:56:38 PM , 330.518000000004 ,50.00,0.00,3.59,0.00,11.24,21.72,,,,
4/7/2025 12:56:39 PM , 330.876000000004 ,50.00,0.00,3.59,0.00,11.19,21.69,,,,
4/7/2025 12:56:39 PM , 331.228999999999 ,50.00,0.00,3.59,0.00,11.17,21.70,,,,
4/7/2025 12:56:39 PM , 331.582000000002 ,50.00,0.00,3.59,0.00,11.20,21.72,,,,
4/7/2025 12:56:40 PM , 331.93 ,50.00,0.00,3.59,0.00,11.17,21.71,,,,
4/7/2025 12:56:40 PM , 332.283000000003 ,50.00,0.00,3.59,0.00,11.21,21.72,,,,
4/7/2025 12:56:40 PM , 332.641000000003 ,50.00,0.00,3.59,0.00,11.21,21.67,,,,
4/7/2025 12:56:41 PM , 332.995000000003 ,50.00,0.00,3.59,0.00,11.17,21.70,,,,
4/7/2025 12:56:41 PM , 333.346000000005 ,50.00,0.00,3.59,0.00,11.17,21.70,,,,
4/7/2025 12:56:41 PM , 333.695 ,50.00,0.00,3.59,0.00,11.17,21.69,,,,
4/7/2025 12:56:42 PM , 334.050000000003 ,50.00,0.00,3.59,0.00,11.23,21.72,,,,
4/7/2025 12:56:42 PM , 334.408000000003 ,50.00,0.00,3.59,0.00,11.18,21.68,,,,
4/7/2025 12:56:42 PM , 334.761000000006 ,50.00,0.00,3.59,0.00,11.16,21.69,,,,
4/7/2025 12:56:43 PM , 335.111000000004 ,50.00,0.00,3.59,0.00,11.16,21.68,,,,
4/7/2025 12:56:43 PM , 335.455000000002 ,50.00,0.00,3.59,0.00,11.23,21.68,,,,
4/7/2025 12:56:43 PM , 335.809000000001 ,50.00,0.00,3.59,0.00,11.17,21.68,,,,
4/7/2025 12:56:44 PM , 336.156999999999 ,50.00,0.00,3.59,0.00,11.17,21.67,,,,
4/7/2025 12:56:44 PM , 336.495999999999 ,50.00,0.00,3.59,0.00,11.17,21.71,,,,
4/7/2025 12:56:44 PM , 336.834000000003 ,50.00,0.00,3.59,0.00,11.23,21.71,,,,
4/7/2025 12:56:45 PM , 337.172000000006 ,50.00,0.00,3.59,0.00,11.22,21.69,,,,
4/7/2025 12:56:45 PM , 337.526000000005 ,50.00,0.00,3.59,0.00,11.16,21.68,,,,
4/7/2025 12:56:46 PM , 337.877 ,50.00,0.00,3.59,0.00,11.15,21.69,,,,
4/7/2025 12:56:46 PM , 338.228000000003 ,50.00,0.00,3.59,0.00,11.15,21.70,,,,
4/7/2025 12:56:46 PM , 338.580000000002 ,50.00,0.00,3.59,0.00,11.16,21.71,,,,
4/7/2025 12:56:47 PM , 338.928 ,50.00,0.00,3.59,0.00,11.15,21.70,,,,
4/7/2025 12:56:47 PM , 339.281999999999 ,50.00,0.00,3.59,0.00,11.19,21.72,,,,
4/7/2025 12:56:47 PM , 339.620999999999 ,50.00,0.00,3.59,0.00,11.23,21.69,,,,
4/7/2025 12:56:48 PM , 339.970000000001 ,50.00,0.00,3.59,0.00,11.23,21.70,,,,
4/7/2025 12:56:48 PM , 340.309000000001 ,50.00,0.00,3.59,0.00,11.16,21.68,,,,
4/7/2025 12:56:48 PM , 340.646000000001 ,50.00,0.00,3.59,0.00,11.15,21.70,,,,
4/7/2025 12:56:49 PM , 341.001000000004 ,50.00,0.00,3.59,0.00,11.22,21.71,,,,
4/7/2025 12:56:49 PM , 341.353999999999 ,50.00,0.00,3.59,0.00,11.23,21.70,,,,
4/7/2025 12:56:49 PM , 341.706000000006 ,50.00,0.00,3.59,0.00,11.21,21.68,,,,
4/7/2025 12:56:50 PM , 342.062000000005 ,50.00,0.00,3.59,0.00,11.14,21.70,,,,
4/7/2025 12:56:50 PM , 342.400000000001 ,50.00,0.00,3.59,0.00,11.20,21.72,,,,
4/7/2025 12:56:50 PM , 342.751000000004 ,50.00,0.00,3.59,0.00,11.21,21.72,,,,
4/7/2025 12:56:51 PM , 343.091 ,50.00,0.00,3.59,0.00,11.19,21.67,,,,
4/7/2025 12:56:51 PM , 343.428 ,50.00,0.00,3.59,0.00,11.14,21.69,,,,
4/7/2025 12:56:51 PM , 343.781000000003 ,50.00,0.00,3.59,0.00,11.16,21.72,,,,
4/7/2025 12:56:52 PM , 344.126000000004 ,50.00,0.00,3.59,0.00,11.16,21.66,,,,
4/7/2025 12:56:52 PM , 344.463000000003 ,50.00,0.00,3.59,0.00,11.14,21.69,,,,
4/7/2025 12:56:52 PM , 344.812000000005 ,50.00,0.00,3.59,0.00,11.14,21.69,,,,
4/7/2025 12:56:53 PM , 345.151000000005 ,50.00,0.00,3.59,0.00,11.18,21.72,,,,
4/7/2025 12:56:53 PM , 345.495999999999 ,50.00,0.00,3.59,0.00,11.14,21.70,,,,
4/7/2025 12:56:54 PM , 345.834000000003 ,50.00,0.00,3.59,0.00,11.18,21.72,,,,
4/7/2025 12:56:54 PM , 346.187000000005 ,50.00,0.00,3.59,0.00,11.22,21.71,,,,
4/7/2025 12:56:54 PM , 346.525000000001 ,50.00,0.00,3.59,0.00,11.20,21.67,,,,
4/7/2025 12:56:55 PM , 346.877 ,50.00,0.00,3.59,0.00,11.16,21.66,,,,
4/7/2025 12:56:55 PM , 347.214 ,50.00,0.00,3.59,0.00,11.13,21.69,,,,
4/7/2025 12:56:55 PM , 347.563000000002 ,50.00,0.00,3.59,0.00,11.13,21.68,,,,
4/7/2025 12:56:56 PM , 347.901000000005 ,50.00,0.00,3.59,0.00,11.16,21.70,,,,
4/7/2025 12:56:56 PM , 348.254000000001 ,50.00,0.00,3.59,0.00,11.21,21.70,,,,
4/7/2025 12:56:56 PM , 348.608 ,50.00,0.00,3.59,0.00,11.19,21.67,,,,
4/7/2025 12:56:57 PM , 348.964 ,50.00,0.00,3.59,0.00,11.13,21.69,,,,
4/7/2025 12:56:57 PM , 349.314000000006 ,50.00,0.00,3.59,0.00,11.12,21.69,,,,
4/7/2025 12:56:57 PM , 349.652000000002 ,50.00,0.00,3.59,0.00,11.17,21.70,,,,
4/7/2025 12:56:58 PM , 349.994000000006 ,50.00,0.00,3.59,0.00,11.16,21.66,,,,
4/7/2025 12:56:58 PM , 350.344000000005 ,50.00,0.00,3.59,0.00,11.16,21.66,,,,
4/7/2025 12:56:58 PM , 350.697 ,50.00,0.00,3.59,0.00,11.13,21.68,,,,
4/7/2025 12:56:59 PM , 351.040000000001 ,50.00,0.00,3.59,0.00,11.21,21.67,,,,
4/7/2025 12:56:59 PM , 351.389000000003 ,50.00,0.00,3.59,0.00,11.21,21.69,,,,
4/7/2025 12:56:59 PM , 351.726000000002 ,50.00,0.00,3.59,0.00,11.17,21.66,,,,
4/7/2025 12:57:00 PM , 352.067999999999 ,50.00,0.00,3.59,0.00,11.15,21.71,,,,
4/7/2025 12:57:00 PM , 352.422000000006 ,50.00,0.00,3.59,0.00,11.21,21.69,,,,
4/7/2025 12:57:00 PM , 352.768000000004 ,50.00,0.00,3.59,0.00,11.16,21.72,,,,
4/7/2025 12:57:01 PM , 353.126000000004 ,50.00,0.00,3.59,0.00,11.18,21.66,,,,
4/7/2025 12:57:01 PM , 353.478999999999 ,50.00,0.00,3.59,0.00,11.13,21.66,,,,
4/7/2025 12:57:01 PM , 353.817999999999 ,50.00,0.00,3.59,0.00,11.15,21.71,,,,
4/7/2025 12:57:02 PM , 354.165000000001 ,50.00,0.00,3.59,0.00,11.12,21.69,,,,
4/7/2025 12:57:02 PM , 354.517 ,50.00,0.00,3.59,0.00,11.13,21.70,,,,
4/7/2025 12:57:03 PM , 354.870999999999 ,50.00,0.00,3.59,0.00,11.19,21.71,,,,
4/7/2025 12:57:03 PM , 355.220000000001 ,50.00,0.00,3.59,0.00,11.18,21.71,,,,
4/7/2025 12:57:03 PM , 355.580000000002 ,50.00,0.00,3.59,0.00,11.12,21.67,,,,
4/7/2025 12:57:04 PM , 355.929000000004 ,50.00,0.00,3.59,0.00,11.13,21.66,,,,
4/7/2025 12:57:04 PM , 356.281999999999 ,50.00,0.00,3.59,0.00,11.13,21.67,,,,
4/7/2025 12:57:04 PM , 356.642 ,50.00,0.00,3.59,0.00,11.19,21.66,,,,
4/7/2025 12:57:05 PM , 356.980000000003 ,50.00,0.00,3.59,0.00,11.12,21.66,,,,
4/7/2025 12:57:05 PM , 357.317999999999 ,50.00,0.00,3.59,0.00,11.13,21.69,,,,
4/7/2025 12:57:05 PM , 357.656000000003 ,50.00,0.00,3.59,0.00,11.19,21.69,,,,
4/7/2025 12:57:06 PM , 357.997000000003 ,50.00,0.00,3.59,0.00,11.11,21.67,,,,
4/7/2025 12:57:06 PM , 358.335000000006 ,50.00,0.00,3.59,0.00,11.13,21.70,,,,
4/7/2025 12:57:06 PM , 358.688000000002 ,50.00,0.00,3.59,0.00,11.18,21.70,,,,
4/7/2025 12:57:07 PM , 359.046000000002 ,50.00,0.00,3.59,0.00,11.13,21.66,,,,
4/7/2025 12:57:07 PM , 359.384000000005 ,50.00,0.00,3.59,0.00,11.11,21.69,,,,
4/7/2025 12:57:07 PM , 359.733 ,50.00,0.00,3.59,0.00,11.10,21.68,,,,
4/7/2025 12:57:08 PM , 360.079000000005 ,50.00,0.00,3.59,0.00,11.13,21.64,,,,
4/7/2025 12:57:08 PM , 360.420000000006 ,50.00,0.00,3.59,0.00,11.15,21.70,,,,
4/7/2025 12:57:08 PM , 360.757000000005 ,50.00,0.00,3.59,0.00,11.19,21.69,,,,
4/7/2025 12:57:09 PM , 361.095000000001 ,50.00,0.00,3.59,0.00,11.15,21.66,,,,
4/7/2025 12:57:09 PM , 361.432000000001 ,50.00,0.00,3.59,0.00,11.10,21.68,,,,
4/7/2025 12:57:09 PM , 361.784 ,50.00,0.00,3.59,0.00,11.10,21.68,,,,
4/7/2025 12:57:10 PM , 362.131000000001 ,50.00,0.00,3.59,0.00,11.11,21.67,,,,
4/7/2025 12:57:10 PM , 362.485000000001 ,50.00,0.00,3.59,0.00,11.12,21.69,,,,
4/7/2025 12:57:11 PM , 362.840000000004 ,50.00,0.00,3.59,0.00,11.18,21.71,,,,
4/7/2025 12:57:11 PM , 363.178 ,50.00,0.00,3.59,0.00,11.17,21.66,,,,
4/7/2025 12:57:11 PM , 363.531999999999 ,50.00,0.00,3.59,0.00,11.11,21.66,,,,
4/7/2025 12:57:12 PM , 363.876000000004 ,50.00,0.00,3.59,0.00,11.18,21.66,,,,
4/7/2025 12:57:12 PM , 364.230000000003 ,50.00,0.00,3.59,0.00,11.13,21.66,,,,
4/7/2025 12:57:12 PM , 364.581000000006 ,50.00,0.00,3.59,0.00,11.12,21.66,,,,
4/7/2025 12:57:13 PM , 364.928 ,50.00,0.00,3.59,0.00,11.17,21.66,,,,
4/7/2025 12:57:13 PM , 365.264999999999 ,50.00,0.00,3.59,0.00,11.11,21.66,,,,
4/7/2025 12:57:13 PM , 365.610000000001 ,50.00,0.00,3.59,0.00,11.18,21.67,,,,
4/7/2025 12:57:14 PM , 365.949000000001 ,50.00,0.00,3.59,0.00,11.10,21.67,,,,
4/7/2025 12:57:14 PM , 366.288 ,50.00,0.00,3.59,0.00,11.16,21.70,,,,
4/7/2025 12:57:14 PM , 366.641000000003 ,50.00,0.00,3.59,0.00,11.17,21.69,,,,
4/7/2025 12:57:15 PM , 366.978999999999 ,50.00,0.00,3.59,0.00,11.16,21.67,,,,
4/7/2025 12:57:15 PM , 367.331000000006 ,50.00,0.00,3.59,0.00,11.12,21.66,,,,
4/7/2025 12:57:15 PM , 367.669000000002 ,50.00,0.00,3.59,0.00,11.09,21.70,,,,
4/7/2025 12:57:16 PM , 368.010000000002 ,50.00,0.00,3.59,0.00,11.18,21.66,,,,
4/7/2025 12:57:16 PM , 368.361000000004 ,50.00,0.00,3.59,0.00,11.17,21.67,,,,
4/7/2025 12:57:16 PM , 368.714 ,50.00,0.00,3.59,0.00,11.10,21.67,,,,
4/7/2025 12:57:17 PM , 369.059000000001 ,50.00,0.00,3.59,0.00,11.18,21.67,,,,
4/7/2025 12:57:17 PM , 369.397000000004 ,50.00,0.00,3.59,0.00,11.11,21.66,,,,
4/7/2025 12:57:17 PM , 369.75 ,50.00,0.00,3.59,0.00,11.09,21.67,,,,
4/7/2025 12:57:18 PM , 370.109000000004 ,50.00,0.00,3.59,0.00,11.18,21.67,,,,
4/7/2025 12:57:18 PM , 370.470000000001 ,50.00,0.00,3.59,0.00,11.11,21.71,,,,
4/7/2025 12:57:18 PM , 370.807000000001 ,50.00,0.00,3.59,0.00,11.16,21.69,,,,
4/7/2025 12:57:19 PM , 371.154000000002 ,50.00,0.00,3.59,0.00,11.11,21.70,,,,
4/7/2025 12:57:19 PM , 371.492000000006 ,50.00,0.00,3.59,0.00,11.17,21.68,,,,
4/7/2025 12:57:20 PM , 371.845000000001 ,50.00,0.00,3.59,0.00,11.14,21.66,,,,
4/7/2025 12:57:20 PM , 372.199000000001 ,50.00,0.00,3.59,0.00,11.08,21.66,,,,
4/7/2025 12:57:20 PM , 372.537000000004 ,50.00,0.00,3.59,0.00,11.10,21.70,,,,
4/7/2025 12:57:21 PM , 372.876000000004 ,50.00,0.00,3.59,0.00,11.17,21.68,,,,
4/7/2025 12:57:21 PM , 373.214 ,50.00,0.00,3.59,0.00,11.10,21.66,,,,
4/7/2025 12:57:21 PM , 373.563000000002 ,50.00,0.00,3.59,0.00,11.12,21.65,,,,
4/7/2025 12:57:22 PM , 373.902000000002 ,50.00,0.00,3.59,0.00,11.08,21.69,,,,
4/7/2025 12:57:22 PM , 374.241000000002 ,50.00,0.00,3.59,0.00,11.16,21.69,,,,
4/7/2025 12:57:22 PM , 374.580000000002 ,50.00,0.00,3.59,0.00,11.11,21.67,,,,
4/7/2025 12:57:23 PM , 374.929000000004 ,50.00,0.00,3.59,0.00,11.13,21.66,,,,
4/7/2025 12:57:23 PM , 375.283000000003 ,50.00,0.00,3.59,0.00,11.07,21.66,,,,
4/7/2025 12:57:23 PM , 375.627 ,50.00,0.00,3.59,0.00,11.16,21.66,,,,
4/7/2025 12:57:24 PM , 375.964 ,50.00,0.00,3.59,0.00,11.10,21.65,,,,
4/7/2025 12:57:24 PM , 376.315000000002 ,50.00,0.00,3.59,0.00,11.07,21.66,,,,
4/7/2025 12:57:24 PM , 376.662000000004 ,50.00,0.00,3.59,0.00,11.13,21.66,,,,
4/7/2025 12:57:25 PM , 377.014999999999 ,50.00,0.00,3.59,0.00,11.08,21.65,,,,
4/7/2025 12:57:25 PM , 377.352000000006 ,50.00,0.00,3.59,0.00,11.06,21.69,,,,
4/7/2025 12:57:25 PM , 377.704000000005 ,50.00,0.00,3.59,0.00,11.09,21.70,,,,
4/7/2025 12:57:26 PM , 378.045000000006 ,50.00,0.00,3.59,0.00,11.14,21.66,,,,
4/7/2025 12:57:26 PM , 378.389999999999 ,50.00,0.00,3.59,0.00,11.14,21.70,,,,
4/7/2025 12:57:26 PM , 378.743000000002 ,50.00,0.00,3.59,0.00,11.15,21.67,,,,
4/7/2025 12:57:27 PM , 379.089 ,50.00,0.00,3.59,0.00,11.12,21.71,,,,
4/7/2025 12:57:27 PM , 379.438000000002 ,50.00,0.00,3.59,0.00,11.10,21.70,,,,
4/7/2025 12:57:27 PM , 379.793000000005 ,50.00,0.00,3.59,0.00,11.16,21.67,,,,
4/7/2025 12:57:28 PM , 380.142 ,50.00,0.00,3.59,0.00,11.15,21.69,,,,
4/7/2025 12:57:28 PM , 380.483 ,50.00,0.00,3.59,0.00,11.06,21.68,,,,
4/7/2025 12:57:28 PM , 380.838000000003 ,50.00,0.00,3.59,0.00,11.08,21.69,,,,
4/7/2025 12:57:29 PM , 381.188000000002 ,50.00,0.00,3.59,0.00,11.08,21.70,,,,
4/7/2025 12:57:29 PM , 381.543000000005 ,50.00,0.00,3.59,0.00,11.15,21.68,,,,
4/7/2025 12:57:30 PM , 381.893000000004 ,50.00,0.00,3.59,0.00,11.14,21.69,,,,
4/7/2025 12:57:30 PM , 382.245999999999 ,50.00,0.00,3.59,0.00,11.13,21.66,,,,
4/7/2025 12:57:30 PM , 382.595000000001 ,50.00,0.00,3.59,0.00,11.14,21.66,,,,
