Time, ElapsedTime (s),"%, Acid","%, Base","Acid Flow, mL/s","Base Flow, mL/s","pH","T_Room",,,,
2/17/2025 1:49:39 PM , 45.112000000001 ,30.00,10.00,2.15,0.64,7.26,22.87,,,,
2/17/2025 1:49:39 PM , 45.4660000000003 ,30.00,10.00,2.15,0.64,7.16,22.90,,,,
2/17/2025 1:49:39 PM , 45.8039999999964 ,30.00,10.00,2.15,0.64,7.22,22.93,,,,
2/17/2025 1:49:40 PM , 46.1730000000025 ,30.00,10.00,2.15,0.64,7.22,22.92,,,,
2/17/2025 1:49:40 PM , 46.5299999999988 ,30.00,10.00,2.15,0.64,7.08,22.89,,,,
2/17/2025 1:49:40 PM , 46.8830000000016 ,30.00,10.00,2.15,0.64,7.02,22.90,,,,
2/17/2025 1:49:41 PM , 47.237000000001 ,30.00,10.00,2.15,0.64,7.06,22.92,,,,
2/17/2025 1:49:41 PM , 47.5869999999995 ,30.00,10.00,2.15,0.64,7.06,22.93,,,,
2/17/2025 1:49:41 PM , 47.9550000000017 ,30.00,10.00,2.15,0.64,7.06,22.91,,,,
2/17/2025 1:49:42 PM , 48.2940000000017 ,30.00,10.00,2.15,0.64,7.01,22.89,,,,
2/17/2025 1:49:42 PM , 48.6580000000031 ,30.00,10.00,2.15,0.64,7.02,22.90,,,,
2/17/2025 1:49:42 PM , 49.0109999999986 ,30.00,10.00,2.15,0.64,6.92,22.89,,,,
2/17/2025 1:49:43 PM , 49.362000000001 ,30.00,10.00,2.15,0.64,6.92,22.92,,,,
2/17/2025 1:49:43 PM , 49.7119999999995 ,30.00,10.00,2.15,0.64,6.94,22.88,,,,
2/17/2025 1:49:44 PM , 50.0650000000023 ,30.00,10.00,2.15,0.64,7.11,22.90,,,,
2/17/2025 1:49:44 PM , 50.4219999999987 ,30.00,10.00,2.15,0.64,7.36,22.92,,,,
2/17/2025 1:49:44 PM , 50.7750000000015 ,30.00,10.00,2.15,0.64,7.42,22.90,,,,
2/17/2025 1:49:45 PM , 51.1270000000004 ,30.00,10.00,2.15,0.64,7.44,22.89,,,,
2/17/2025 1:49:45 PM , 51.4830000000002 ,30.00,10.00,2.15,0.64,7.37,22.93,,,,
2/17/2025 1:49:45 PM , 51.8379999999961 ,30.00,10.00,2.15,0.64,7.45,22.93,,,,
2/17/2025 1:49:46 PM , 52.1880000000019 ,30.00,10.00,2.15,0.64,7.40,22.94,,,,
2/17/2025 1:49:46 PM , 52.538999999997 ,30.00,10.00,2.15,0.64,7.36,22.93,,,,
2/17/2025 1:49:46 PM , 52.8929999999964 ,30.00,10.00,2.15,0.64,7.25,22.89,,,,
2/17/2025 1:49:47 PM , 53.2450000000026 ,30.00,10.00,2.15,0.64,7.15,22.89,,,,
2/17/2025 1:49:47 PM , 53.5959999999977 ,30.00,10.00,2.15,0.64,7.10,22.90,,,,
2/17/2025 1:49:47 PM , 53.9440000000031 ,30.00,10.00,2.15,0.64,7.09,22.90,,,,
2/17/2025 1:49:48 PM , 54.2969999999987 ,30.00,10.00,2.15,0.64,7.03,22.92,,,,
2/17/2025 1:49:48 PM , 54.6399999999994 ,30.00,10.00,2.15,0.64,7.11,22.90,,,,
2/17/2025 1:49:48 PM , 54.9939999999988 ,30.00,10.00,2.15,0.64,6.97,22.90,,,,
2/17/2025 1:49:49 PM , 55.3410000000003 ,30.00,10.00,2.15,0.64,7.02,22.90,,,,
2/17/2025 1:49:49 PM , 55.6940000000031 ,30.00,10.00,2.15,0.64,6.92,22.90,,,,
2/17/2025 1:49:49 PM , 56.0469999999987 ,30.00,10.00,2.15,0.64,6.89,22.93,,,,
2/17/2025 1:49:50 PM , 56.4060000000027 ,30.00,10.00,2.15,0.64,7.12,22.91,,,,
2/17/2025 1:49:50 PM , 56.760000000002 ,30.00,10.00,2.15,0.64,7.24,22.90,,,,
2/17/2025 1:49:51 PM , 57.0999999999985 ,30.00,10.00,2.15,0.64,7.35,22.95,,,,
2/17/2025 1:49:51 PM , 57.4530000000013 ,30.00,10.00,2.15,0.64,7.45,22.93,,,,
2/17/2025 1:49:51 PM , 57.7909999999974 ,30.00,10.00,2.15,0.64,7.38,22.90,,,,
2/17/2025 1:49:52 PM , 58.1560000000027 ,30.00,10.00,2.15,0.64,7.41,22.91,,,,
2/17/2025 1:49:52 PM , 58.5 ,30.00,10.00,2.15,0.64,7.40,22.95,,,,
2/17/2025 1:49:52 PM , 58.8549999999959 ,30.00,10.00,2.15,0.64,7.36,22.91,,,,
2/17/2025 1:49:53 PM , 59.2099999999991 ,30.00,2.00,2.15,0.13,7.20,22.91,,,,
2/17/2025 1:49:53 PM , 59.5579999999973 ,30.00,25.00,2.15,1.61,7.17,22.90,,,,
2/17/2025 1:49:53 PM , 59.9060000000027 ,30.00,25.00,2.15,1.61,7.21,22.90,,,,
2/17/2025 1:49:54 PM , 60.2439999999988 ,30.00,25.00,2.15,1.61,7.08,22.92,,,,
2/17/2025 1:49:54 PM , 60.5840000000026 ,30.00,25.00,2.15,1.61,7.18,22.93,,,,
2/17/2025 1:49:54 PM , 60.9380000000019 ,30.00,25.00,2.15,1.61,7.13,22.92,,,,
2/17/2025 1:49:55 PM , 61.2940000000017 ,30.00,25.00,2.15,1.61,6.98,22.94,,,,
2/17/2025 1:49:55 PM , 61.6330000000016 ,30.00,25.00,2.15,1.61,7.08,22.94,,,,
2/17/2025 1:49:55 PM , 61.9859999999971 ,30.00,25.00,2.15,1.61,7.05,22.93,,,,
2/17/2025 1:49:56 PM , 62.3260000000009 ,30.00,25.00,2.15,1.61,6.91,22.93,,,,
2/17/2025 1:49:56 PM , 62.6650000000009 ,30.00,25.00,2.15,1.61,7.00,22.95,,,,
2/17/2025 1:49:56 PM , 63.0190000000002 ,30.00,25.00,2.15,1.61,7.03,22.93,,,,
2/17/2025 1:49:57 PM , 63.3680000000022 ,30.00,25.00,2.15,1.61,7.11,22.93,,,,
2/17/2025 1:49:57 PM , 63.7209999999977 ,30.00,25.00,2.15,1.61,7.07,22.91,,,,
2/17/2025 1:49:58 PM , 64.0749999999971 ,30.00,25.00,2.15,1.61,7.15,22.91,,,,
2/17/2025 1:49:58 PM , 64.4309999999969 ,30.00,25.00,2.15,1.61,7.29,22.96,,,,
2/17/2025 1:49:58 PM , 64.7839999999997 ,30.00,25.00,2.15,1.61,7.35,22.94,,,,
2/17/2025 1:49:59 PM , 65.137999999999 ,30.00,25.00,2.15,1.61,7.22,22.91,,,,
2/17/2025 1:49:59 PM , 65.4830000000002 ,30.00,25.00,2.15,1.61,7.33,22.94,,,,
2/17/2025 1:49:59 PM , 65.836000000003 ,30.00,25.00,2.15,1.61,7.31,22.93,,,,
2/17/2025 1:50:00 PM , 66.1889999999985 ,30.00,25.00,2.15,1.61,7.32,22.92,,,,
2/17/2025 1:50:00 PM , 66.5409999999974 ,30.00,25.00,2.15,1.61,7.35,22.93,,,,
2/17/2025 1:50:00 PM , 66.898000000001 ,30.00,25.00,2.15,1.61,7.50,22.96,,,,
2/17/2025 1:50:01 PM , 67.2520000000004 ,30.00,25.00,2.15,1.61,7.67,22.93,,,,
2/17/2025 1:50:01 PM , 67.6049999999959 ,30.00,25.00,2.15,1.61,7.76,22.92,,,,
2/17/2025 1:50:01 PM , 67.9459999999963 ,30.00,25.00,2.15,1.61,7.87,22.97,,,,
2/17/2025 1:50:02 PM , 68.3130000000019 ,30.00,25.00,2.15,1.61,7.88,22.98,,,,
2/17/2025 1:50:02 PM , 68.6580000000031 ,30.00,25.00,2.15,1.61,7.80,22.96,,,,
2/17/2025 1:50:02 PM , 69.0149999999994 ,30.00,25.00,2.15,1.61,7.91,22.95,,,,
2/17/2025 1:50:03 PM , 69.3680000000022 ,30.00,25.00,2.15,1.61,7.83,22.93,,,,
2/17/2025 1:50:03 PM , 69.7309999999998 ,30.00,25.00,2.15,1.61,7.87,22.95,,,,
2/17/2025 1:50:04 PM , 70.0970000000016 ,30.00,25.00,2.15,1.61,7.86,22.97,,,,
2/17/2025 1:50:04 PM , 70.4530000000013 ,30.00,25.00,2.15,1.61,7.82,22.92,,,,
2/17/2025 1:50:04 PM , 70.7980000000025 ,30.00,25.00,2.15,1.61,7.93,22.94,,,,
2/17/2025 1:50:05 PM , 71.1589999999997 ,30.00,25.00,2.15,1.61,7.80,22.96,,,,
2/17/2025 1:50:05 PM , 71.5 ,30.00,25.00,2.15,1.61,7.91,22.92,,,,
2/17/2025 1:50:05 PM , 71.8499999999985 ,30.00,25.00,2.15,1.61,8.01,22.94,,,,
2/17/2025 1:50:06 PM , 72.2030000000013 ,30.00,25.00,2.15,1.61,7.98,22.93,,,,
2/17/2025 1:50:06 PM , 72.5469999999987 ,30.00,25.00,2.15,1.61,8.11,22.97,,,,
2/17/2025 1:50:06 PM , 72.9000000000015 ,30.00,25.00,2.15,1.61,8.14,22.95,,,,
2/17/2025 1:50:07 PM , 73.252999999997 ,30.00,25.00,2.15,1.61,8.06,22.94,,,,
2/17/2025 1:50:07 PM , 73.6059999999998 ,30.00,25.00,2.15,1.61,7.98,22.96,,,,
2/17/2025 1:50:07 PM , 73.9490000000005 ,30.00,25.00,2.15,1.61,8.11,22.95,,,,
2/17/2025 1:50:08 PM , 74.3000000000029 ,30.00,25.00,2.15,1.61,8.14,22.95,,,,
2/17/2025 1:50:08 PM , 74.6399999999994 ,30.00,25.00,2.15,1.61,8.08,22.98,,,,
2/17/2025 1:50:08 PM , 74.9939999999988 ,30.00,25.00,2.15,1.61,8.18,22.99,,,,
2/17/2025 1:50:09 PM , 75.3600000000006 ,30.00,25.00,2.15,1.61,8.22,23.00,,,,
2/17/2025 1:50:09 PM , 75.7119999999995 ,30.00,25.00,2.15,1.61,8.18,22.99,,,,
2/17/2025 1:50:09 PM , 76.0650000000023 ,30.00,25.00,2.15,1.61,8.18,22.95,,,,
2/17/2025 1:50:10 PM , 76.4049999999988 ,30.00,25.00,2.15,1.61,8.06,22.97,,,,
2/17/2025 1:50:10 PM , 76.7580000000016 ,30.00,25.00,2.15,1.61,8.15,22.98,,,,
2/17/2025 1:50:11 PM , 77.101999999999 ,30.00,25.00,2.15,1.61,8.18,22.93,,,,
2/17/2025 1:50:11 PM , 77.4550000000017 ,30.00,25.00,2.15,1.61,8.15,22.95,,,,
2/17/2025 1:50:11 PM , 77.8090000000011 ,30.00,25.00,2.15,1.61,8.19,22.97,,,,
2/17/2025 1:50:12 PM , 78.1569999999992 ,30.00,25.00,2.15,1.61,8.14,22.97,,,,
2/17/2025 1:50:12 PM , 78.4979999999996 ,30.00,25.00,2.15,1.61,8.29,22.93,,,,
2/17/2025 1:50:12 PM , 78.851999999999 ,30.00,25.00,2.15,1.61,8.23,22.92,,,,
2/17/2025 1:50:13 PM , 79.2050000000017 ,30.00,25.00,2.15,1.61,8.22,22.94,,,,
2/17/2025 1:50:13 PM , 79.5489999999991 ,30.00,25.00,2.15,1.61,8.34,22.91,,,,
2/17/2025 1:50:13 PM , 79.9080000000031 ,30.00,25.00,2.15,1.61,8.26,22.96,,,,
2/17/2025 1:50:14 PM , 80.2430000000022 ,30.00,25.00,2.15,1.61,8.36,22.96,,,,
2/17/2025 1:50:14 PM , 80.5970000000016 ,30.00,25.00,2.15,1.61,8.45,22.93,,,,
2/17/2025 1:50:14 PM , 80.9459999999963 ,30.00,25.00,2.15,1.61,8.49,22.95,,,,
2/17/2025 1:50:15 PM , 81.3130000000019 ,30.00,25.00,2.15,1.61,8.49,22.93,,,,
2/17/2025 1:50:15 PM , 81.6569999999992 ,30.00,25.00,2.15,1.61,8.41,22.98,,,,
2/17/2025 1:50:15 PM , 82.010000000002 ,30.00,25.00,2.15,1.61,8.45,22.96,,,,
2/17/2025 1:50:16 PM , 82.3510000000024 ,30.00,25.00,2.15,1.61,8.38,22.93,,,,
2/17/2025 1:50:16 PM , 82.7039999999979 ,30.00,25.00,2.15,1.61,8.39,22.94,,,,
2/17/2025 1:50:16 PM , 83.0599999999977 ,30.00,25.00,2.15,1.61,8.53,22.96,,,,
2/17/2025 1:50:17 PM , 83.400999999998 ,30.00,25.00,2.15,1.61,8.45,22.93,,,,
2/17/2025 1:50:17 PM , 83.752999999997 ,30.00,25.00,2.15,1.61,8.40,22.93,,,,
2/17/2025 1:50:18 PM , 84.1129999999976 ,30.00,25.00,2.15,1.61,8.52,22.93,,,,
2/17/2025 1:50:18 PM , 84.4709999999977 ,30.00,25.00,2.15,1.61,8.41,22.96,,,,
2/17/2025 1:50:18 PM , 84.8249999999971 ,30.00,25.00,2.15,1.61,8.53,22.97,,,,
2/17/2025 1:50:19 PM , 85.1699999999983 ,30.00,25.00,2.15,1.61,8.45,22.95,,,,
2/17/2025 1:50:19 PM , 85.525999999998 ,30.00,25.00,2.15,1.61,8.61,22.97,,,,
2/17/2025 1:50:19 PM , 85.877999999997 ,30.00,25.00,2.15,1.61,8.61,22.96,,,,
2/17/2025 1:50:20 PM , 86.2260000000024 ,30.00,25.00,2.15,1.61,8.59,22.97,,,,
2/17/2025 1:50:20 PM , 86.5630000000019 ,30.00,25.00,2.15,1.61,8.64,22.93,,,,
2/17/2025 1:50:20 PM , 86.9239999999991 ,30.00,25.00,2.15,1.61,8.64,22.97,,,,
2/17/2025 1:50:21 PM , 87.2640000000029 ,30.00,25.00,2.15,1.61,8.63,22.93,,,,
2/17/2025 1:50:21 PM , 87.6160000000018 ,30.00,25.00,2.15,1.61,8.58,22.91,,,,
2/17/2025 1:50:21 PM , 87.9720000000016 ,30.00,25.00,2.15,1.61,8.60,22.96,,,,
2/17/2025 1:50:22 PM , 88.3199999999997 ,30.00,25.00,2.15,1.61,8.53,22.96,,,,
2/17/2025 1:50:22 PM , 88.6730000000025 ,30.00,25.00,2.15,1.61,8.58,22.96,,,,
2/17/2025 1:50:22 PM , 89.0109999999986 ,30.00,25.00,2.15,1.61,8.68,22.94,,,,
2/17/2025 1:50:23 PM , 89.3660000000018 ,30.00,25.00,2.15,1.61,8.60,22.92,,,,
2/17/2025 1:50:23 PM , 89.7180000000008 ,30.00,25.00,2.15,1.61,8.59,22.92,,,,
